source_id,source_kind,title,citation,source_path,source_url,evidence_layer,availability,evidence_strength,evidence_type,needs_manual_review,review_note,classification_rule
SRC-0731,local_text_citation,左联词典,左联词典 第295页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0732,local_text_citation,左联词典,左联词典 第297页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0733,local_text_citation,左联词典,左联词典 第30页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0734,local_text_citation,左联词典,左联词典 第282页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0735,local_text_citation,左联词典,左联词典 第637页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0736,local_text_citation,左联词典,左联词典 第643页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0737,local_text_citation,左联词典,左联词典 第639页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0738,local_text_citation,左联史,左联史 第624页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0739,local_text_citation,左联史,左联史 第22页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0740,local_text_citation,左联史,左联史 第106页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0741,local_text_citation,左联史,左联史 第707页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0742,local_text_citation,左联词典,左联词典 第360页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0743,local_text_citation,左联史,左联史 第509页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0744,local_text_citation,左联词典,左联词典 第689页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0745,local_text_citation,左联词典,左联词典 第532页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0746,local_text_citation,左联史,左联史 第605页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0747,local_text_citation,左联史,左联史 第8页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0748,local_text_citation,左联词典,左联词典 第521页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0749,local_text_citation,左联史,左联史 第38页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0750,local_text_citation,左联史,左联史 第90页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0751,local_text_citation,左联史,左联史 第688页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0752,local_text_citation,左联史,左联史 第724页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0753,local_text_citation,左联史,左联史 第503页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0754,local_text_citation,左联史,左联史 第102页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0755,local_text_citation,左联词典,左联词典 第658页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0756,local_text_citation,左联词典,左联词典 第126页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0757,local_text_citation,左联词典,左联词典 第523页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0758,local_text_citation,左联词典,左联词典 第561页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0759,local_text_citation,左联词典,左联词典 第577页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0760,local_text_citation,左联词典,左联词典 第267页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0761,local_text_citation,左联词典,左联词典 第17页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0762,local_text_citation,左联史,左联史 第19页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0763,local_text_citation,左联词典,左联词典 第93页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0764,local_text_citation,左联词典,左联词典 第470页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0765,local_text_citation,左联词典,左联词典 第696页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0766,local_text_citation,左联史,左联史 第453页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0767,local_text_citation,左联史,左联史 第23页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0768,local_text_citation,左联史,左联史 第550页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0769,local_text_citation,左联史,左联史 第467页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0770,local_text_citation,左联史,左联史 第456页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0771,local_text_citation,左联史,左联史 第30页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0772,local_text_citation,左联史,左联史 第27页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0773,local_text_citation,左联史,左联史 第37页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0774,local_text_citation,左联史,左联史 第474页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0775,local_text_citation,左联词典,左联词典 第286页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0776,local_text_citation,左联词典,左联词典 第633页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0777,local_text_citation,左联词典,左联词典 第506页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0778,local_text_citation,左联词典,左联词典 第678页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0779,local_text_citation,左联史,左联史 第504页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0780,local_text_citation,左联史,左联史 第269页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0781,local_text_citation,左联词典,左联词典 第306页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0782,local_text_citation,左联史,左联史 第71页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0783,local_text_citation,左联史,左联史 第524页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0784,local_text_citation,左联史,左联史 第552页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0785,local_text_citation,左联词典,左联词典 第461页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0786,local_text_citation,左联史,左联史 第244页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0787,local_text_citation,左联史,左联史 第285页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0788,local_text_citation,左联史,左联史 第140页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0789,local_text_citation,左联词典,左联词典 第605页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0790,local_text_citation,左联史,左联史 第618页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0791,local_text_citation,左联词典,左联词典 第644页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0792,local_text_citation,左联词典,左联词典 第427页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0793,local_text_citation,左联史,左联史 第479页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0794,local_text_citation,左联词典,左联词典 第63页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0795,local_text_citation,左联词典,左联词典 第208页,D:\1大创\左联知识库项目\research\raw_texts\左联词典.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0796,local_text_citation,左联史,左联史 第230页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0797,local_text_citation,左联史,左联史 第507页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0798,local_text_citation,左联史,左联史 第535页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0799,local_text_citation,左联史,左联史 第717页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
SRC-0800,local_text_citation,左联史,左联史 第676页,D:\1大创\左联知识库项目\research\raw_texts\左联史.txt,,txt_local_evidence,local,二手,研究论著,no,,keyword:研究论著
