sheet_name,row_number,primary_key,issue_summary,source_url,evidence_ref_used,confidence
Sheet3,213,212|ZLH-021|丁玲被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,214,213|ZLH-019|殷夫被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,215,214|ZLH-026|胡风被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,216,215|ZLH-019|殷夫被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,217,216|ZLH-019|殷夫被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,218,217|ZLH-019|殷夫被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,219,218|ZLH-019|殷夫被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,220,219|ZLH-019|殷夫被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,221,220|ZLH-019|殷夫被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,222,221|ZLH-019|殷夫被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,223,222|ZLH-019|殷夫被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,224,223|ZLH-019|殷夫被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,225,224|ZLH-020|李求实被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,226,225|ZLH-024|艾芜被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,227,226|ZLH-024|艾芜被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,228,227|ZLH-024|艾芜被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,229,228|ZLH-025|沙汀被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,230,229|ZLH-025|沙汀被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,231,230|ZLH-025|沙汀被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,232,231|ZLH-031|龙华二十四烈士遇难,中国共产党新闻网资料表明龙华二十四烈士于1931年2月7日被秘密集体枪杀；原表日期为占位值1931-01-01，且部分关联人物并非可直接确认的二十四烈士成员。,https://cpc.people.com.cn/n1/2022/1209/c443712-32583679.html,,medium
Sheet3,233,232|ZLH-031|龙华二十四烈士遇难,中国共产党新闻网资料表明龙华二十四烈士于1931年2月7日被秘密集体枪杀；原表日期为占位值1931-01-01，且部分关联人物并非可直接确认的二十四烈士成员。,https://cpc.people.com.cn/n1/2022/1209/c443712-32583679.html,,medium
Sheet3,234,233|ZLH-031|龙华二十四烈士遇难,中国共产党新闻网资料表明龙华二十四烈士于1931年2月7日被秘密集体枪杀；原表日期为占位值1931-01-01，且部分关联人物并非可直接确认的二十四烈士成员。,https://cpc.people.com.cn/n1/2022/1209/c443712-32583679.html,,medium
Sheet3,235,234|ZLH-035|龙华二十四烈士遇难,中国共产党新闻网资料表明龙华二十四烈士于1931年2月7日被秘密集体枪杀；原表日期为占位值1931-01-01，且部分关联人物并非可直接确认的二十四烈士成员。,https://cpc.people.com.cn/n1/2022/1209/c443712-32583679.html,,medium
Sheet3,236,235|ZLH-035|龙华二十四烈士遇难,中国共产党新闻网资料表明龙华二十四烈士于1931年2月7日被秘密集体枪杀；原表日期为占位值1931-01-01，且部分关联人物并非可直接确认的二十四烈士成员。,https://cpc.people.com.cn/n1/2022/1209/c443712-32583679.html,,medium
Sheet3,237,236|ZLH-035|龙华二十四烈士遇难,中国共产党新闻网资料表明龙华二十四烈士于1931年2月7日被秘密集体枪杀；原表日期为占位值1931-01-01，且部分关联人物并非可直接确认的二十四烈士成员。,https://cpc.people.com.cn/n1/2022/1209/c443712-32583679.html,,medium
Sheet3,238,237|ZLH-020|李求实被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,239,238|ZLH-020|李求实被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,240,239|ZLH-020|李求实被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,241,240|ZLH-031|葛琴上海社交活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,242,241|ZLH-021|丁玲被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,243,242|ZLH-021|丁玲上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,244,243|ZLH-021|内山书店秘密会议,公开资料可确认内山书店旧址位于四川北路2050号；原表在2040、2044-2048、2050等多个地址之间冲突，但暂未检得同等级公开来源可精确确认该次“秘密会议”的具体日期与参与人。,https://www.shhk.gov.cn/xwzx/002006/20210930/96ecb0ec-79e3-49ef-a097-a89c5a5dbc40.html ; https://www.shhk.gov.cn/xwzx/002008/002008040/20240425/3e9546e4-0e0f-409d-a0e2-91bc115f8f66.html,,medium
Sheet3,245,244|ZLH-021|内山完造秘密会议,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,246,245|ZLH-021|虹口秘密会议,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,247,246|ZLH-021|丁玲上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,248,247|ZLH-021|丁玲上海社会活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,249,248|ZLH-022|张天翼上海抗议活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,250,249|ZLH-023|叶紫十字街头抗议活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,252,251|ZLH-025|沙汀上海文学交流,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,253,252|ZLH-025|沙汀光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,254,253|ZLH-025|沙汀上海文学交流,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,255,254|ZLH-025|沙汀上海文学交流,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,256,255|ZLH-026|胡风光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,257,256|ZLH-026|胡风上海文学交流,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,258,257|ZLH-027|萧军上海抗议活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,259,258|ZLH-028|萧红上海抗议活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,260,259|ZLH-029|聂绀弩上海被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,261,260|ZLH-030|吴奚如上海被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,262,261|ZLH-029|上海抗日救亡签名活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,263,262|ZLH-029|聂绀弩上海文艺活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,264,263|ZLH-029|聂绀弩上海文艺活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,265,264|ZLH-030|吴奚如上海文艺活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,266,265|ZLH-030|吴奚如上海文艺活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,267,266|ZLH-031|上海抗日救亡签名活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,268,267|ZLH-031|光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,269,268|ZLH-031|葛琴上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,270,269|ZLH-032|徐懋庸上海文艺活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,271,270|ZLH-032|徐懋庸上海文艺活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,272,271|ZLH-032|徐懋庸生活书店抗议活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,273,272|ZLH-032|徐懋庸上海抗议签名活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,274,273|ZLH-032|徐懋庸北新书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,275,274|ZLH-032|徐懋庸上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,276,275|ZLH-034|彭康上海一般活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,277,276|ZLH-035|李辉英光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,278,277|ZLH-035|李辉英上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,279,278|ZLH-036|穆木天中华艺术大学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,280,279|ZLH-036|穆木天上海一般活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,281,280|ZLH-036|穆木天中华艺术大学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,282,281|ZLH-036|穆木天上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,283,282|ZLH-036|内山书店秘密会议,公开资料可确认内山书店旧址位于四川北路2050号；原表在2040、2044-2048、2050等多个地址之间冲突，但暂未检得同等级公开来源可精确确认该次“秘密会议”的具体日期与参与人。,https://www.shhk.gov.cn/xwzx/002006/20210930/96ecb0ec-79e3-49ef-a097-a89c5a5dbc40.html ; https://www.shhk.gov.cn/xwzx/002008/002008040/20240425/3e9546e4-0e0f-409d-a0e2-91bc115f8f66.html,,medium
Sheet3,284,283|ZLH-036|内山完造秘密会议,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,285,284|ZLH-036|虹口秘密会议,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,286,285|ZLH-036|《萌芽月刊》文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
