Source,Target,Relation_Type,Context,Evidence_Ref,Weight,csv_line,pair_key,Original_Relation_Type,Suggested_Relation_Type,Audit_Flags,Audit_Note,Source_Name,Target_Name,Source_Role,Target_Role
ZLH-058,ZLH-144,强关联-组织隶属,"同年在《大众文艺?上发表翻诙的巴比塞和杰克。伦敦的短篇小说。1930年2月,在上海参与发起左翼文艺园体“时代美术社“同年3月2日出席中国左翼作家联盟成工大会,为; 个“。8月,在《中国著作家欢迎巴比塞代表团肢事)上签名,支持世界反战会议在上海召开,欢迎巴比塞代表团来华。同年,任国民御侮自救会秘书长。1934年2月1日在《现; 》(辛人)、《从典型说起》(郭沫若)、《现阶段的文学闭题》(任白戈)、《",左联词典 第140页; 左联词典 第356页; 左联词典 第496页,4,3636,ZLH-058__ZLH-144,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,郭沫若,巴比塞,骨干成员,相关人士
ZLH-058,ZLH-145,强关联-组织隶属,"签名。1933年2月,英国文豪萧伯纳来到上海,虽是极短暂的停留,洪深却有机会见到他,会见后,在《论语》“萧伯纳游华专号“上发表《幽默一一矛盾一一萧伯纳》一文,记; 933年2月17日,英国戏剧家萧伯纳乘轮船从香港到达上海,不少上海市民去码头欢迎,魏猛克也在欢迎人群中。同一天的《申报.自由谈》出版“萧伯纳专号(上)“,发表黎; 年2月,他去火车站欢迎英国文豪萧伯纳;4月,中共北平地下党组织为李大钊烈",左联史 第458页; 左联史 第535页; 左联史 第548页,4,3637,ZLH-058__ZLH-145,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,郭沫若,萧伯纳,骨干成员,相关人士
ZLH-058,ZLH-147,强关联-组织隶属,"禁他的翻证小说《石炭王》(美国辛克莱著),未列查禁理由。1934年2月,国民党中央党部密令查禁左鬟和进步书籍149种,他的著译《沫若自选集办《政治经济学批判劝《",左联词典 第314页,4,3638,ZLH-058__ZLH-147,强关联-组织隶属,,,,郭沫若,辛克莱,骨干成员,相关人士
ZLH-058,ZLH-150,强关联-组织隶属,"周扬等都曾是宁的重要领导人,郭沫若则是东享左联的实际核心。左联是国际革命作家联盟所属的支部之一,萧三是常驻国际革命作家联盟的代表。; 沙汀、白薛等左翼作家的作品寄给萧三,同时,萧三在国外也大力介绍鲁迅,向苏联人民和世界各国人民宣扬鲁迅的革命战斗精神。1934年在全苏第一次作家大会的祝词中高度评; 。十五年来的中国革命文学论文。萧三(署名萧爱梅)作,原文是俄文,载《国际文学31934左联作品篓丫年第",左联词典 第102页; 左联词典 第322页; 左联词典 第453页; 左联词典 第658页,4,3639,ZLH-058__ZLH-150,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,郭沫若,萧三,骨干成员,相关人士
ZLH-059,ZLH-060,强关联-组织隶属,"稿员“中有丁玲、方光焘、田汉、白薇、沈起予、张天翼、郑伯奇、鲁迅、适夷、谢冰苔、穆木天等左联盟员作家,还有冰心、王统照、王鲁彦、巴金、朱自清、老舍、周建人、; 家就有方光焊、方土人、王任叔、白薇、丘东平、沙汀、艾芜、何家槐、李辉英、郁达夫、征农、洪深、祝秀侠、草明、许幸之、张天翼、董每戡、黎锦明、郑伯奇、穆木天、魏金枝",左联史 第233页; 左联史 第528页,4,3640,ZLH-059__ZLH-060,强关联-组织隶属,,,,白薇,鲁彦,骨干成员,骨干成员
ZLH-059,ZLH-061,强关联-组织隶属,"群、叶紫、田间、田牛、史征军、白薇、白曜、卢芳、冯润壕、冯铿、冯毅之、冯完章、冯契,边隆基、司徒懋数、讥马文森、台静农、师田手、朱镜我、朱正明、乔天华、伍石夫、; 仇》(森堡)、《炸弹与征鸟》(白薇),《平林泰子集》(沈端先译),、《林房雄集)(林伯修译)、《初恪〗(穆木天译)、《新俄文学中的男女》(周起应译)等,为左联的",左联词典 第103页; 左联词典 第168页,4,3641,ZLH-059__ZLH-061,强关联-组织隶属,,,,白薇,朱镜我,骨干成员,普通成员
ZLH-059,ZLH-063,强关联-组织隶属,"群、叶紫、田间、田牛、史征军、白薇、白曜、卢芳、冯润壕、冯铿、冯毅之、冯完章、冯契,边隆基、司徒懋数、讥马文森、台静农、师田手、朱镜我、朱正明、乔天华、伍石夫、",左联词典 第103页,4,3642,ZLH-059__ZLH-063,强关联-组织隶属,,,,白薇,任白戈,骨干成员,普通成员
ZLH-059,ZLH-065,强关联-组织隶属,"奇(以上陈青生),夏衍、阿英、白薇、洪深(以上王文英),洪灵非、蒋光慈、柔石、李伟椒、殴夫、冯铿、冯宪章、刘一梦、彭家煌、天虑、名紫、东平(以上胡从经)、冯雪峰",左联词典 第563页,4,3643,ZLH-059__ZLH-065,强关联-组织隶属,,,,白薇,柯仲平,骨干成员,普通成员
ZLH-059,ZLH-067,强关联-组织隶属,"群、叶紫、田间、田牛、史征军、白薇、白曜、卢芳、冯润壕、冯铿、冯毅之、冯完章、冯契,边隆基、司徒懋数、讥马文森、台静农、师田手、朱镜我、朱正明、乔天华、伍石夫、; 、金丁、冰莹、周起应(周扬)、白薇、洪深、张天鬟.许幸之、田汉、沈端先(夏衍)、陶晶孙、徐盈、方英、(钱枪邮)、森堡(任钧)、穆木天、适夷、华蒂(以群); 东平、张天虚、马子华、周而复、白薇、周文、田间、任钧、柳倩、雷渝波、洪道,白嚓、",左联词典 第103页; 左联词典 第483页; 左联词典 第486页; 左联词典 第563页,4,3644,ZLH-059__ZLH-067,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,白薇,任钧,骨干成员,普通成员
ZLH-059,ZLH-069,强关联-组织隶属,"(参加创作者洪课、章涂、尤元、张庚,尤兢执笔)、《撒退,赵家庄》(参加创作者夏衍、沈西苓、章涂、娼鹤,尤兢执笔)。这些剧作大多以抗日救国为题材,歌颂工人、警察、",左联词典 第365页,4,3645,ZLH-059__ZLH-069,强关联-组织隶属,,,,白薇,张庚,骨干成员,普通成员
ZLH-059,ZLH-073,待核-疑似误标,"流》、《萌芽月刊》,发掘培养了白薇、杨骚、侍桁、柔石、张天翼、魏金枝、李守章、雪峰、白荻、王余杞、沈端先、陈正道、楼适夷、冯宪; 兴文学概论》和《没落的灵魂》,王余杞《朋友与敌人》,健尼(高云览)《前夜》,周全平《残兵》,森堡(任钧)《藤森成吉集》、《爱与仇》、《隐秘的爱》,龚冰庐《炭矿夫; 、丽尼、马子华、东平、方光焘、白薇、欧阳山、草明、徐步、田间、尧党(于伶)、聂绀弹、胡风、司徒慧敏、杨骚、",左联史 第16页; 左联史 第231页; 左联史 第285页; 左联史 第296页; 左联史 第526页,5,3646,ZLH-059__ZLH-073,强关联-亲属,强关联-组织隶属,"kinship_mismatch,list_like_evidence",原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。；上下文主要是长名单并列，可能不足以支持直接关系。,白薇,王余杞,骨干成员,普通成员
ZLH-059,ZLH-077,强关联-组织隶属,"群、叶紫、田间、田牛、史征军、白薇、白曜、卢芳、冯润壕、冯铿、冯毅之、冯完章、冯契,边隆基、司徒懋数、讥马文森、台静农、师田手、朱镜我、朱正明、乔天华、伍石夫、; 东平、张天虚、马子华、周而复、白薇、周文、田间、任钧、柳倩、雷渝波、洪道,白嚓、以群、胡; 波、聂绀弩、奚如、林娜、梅雨、柳倩、蒲几、舒群、林林、尘无、何家槐等。《发刊词》说:“我们的刊物,“是生活知识,但不是生活于任何时间及任何地方的",左联词典 第103页; 左联词典 第486页; 左联词典 第494页,4,3647,ZLH-059__ZLH-077,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,白薇,柳倩,骨干成员,普通成员
ZLH-059,ZLH-080,强关联-组织隶属,"群、叶紫、田间、田牛、史征军、白薇、白曜、卢芳、冯润壕、冯铿、冯毅之、冯完章、冯契,边隆基、司徒懋数、讥马文森、台静农、师田手、朱镜我、朱正明、乔天华、伍石夫、",左联词典 第103页,4,3648,ZLH-059__ZLH-080,强关联-组织隶属,,,,白薇,陈企霞,骨干成员,普通成员
ZLH-059,ZLH-081,强关联-组织隶属,"东平、张天虚、马子华、周而复、白薇、周文、田间、任钧、柳倩、雷渝波、洪道,白嚓、以群、胡风、徐懋庸、梅雨、王任叔、方之中、杨骚、许干之、俩拾(陈凌霆)、庄启东、",左联词典 第486页,4,3649,ZLH-059__ZLH-081,强关联-组织隶属,,,,白薇,陈白尘,骨干成员,普通成员
ZLH-059,ZLH-082,待核-疑似误标,"创作,叙述同聂绀弩和眠颧夫妇、宋之的和王苹夫妇、叶紫、丘东平、曹日等的友谊。又述及自己最早两部诗集《中国牧歌》《中国农村底故事}出版和被查禁的经过。《中国牧歌}",左联词典 第591页,5,3650,ZLH-059__ZLH-082,强关联-亲属,强关联-组织隶属,kinship_mismatch,原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。,白薇,宋之的,骨干成员,普通成员
ZLH-059,ZLH-083,强关联-组织隶属,"群、叶紫、田间、田牛、史征军、白薇、白曜、卢芳、冯润壕、冯铿、冯毅之、冯完章、冯契,边隆基、司徒懋数、讥马文森、台静农、师田手、朱镜我、朱正明、乔天华、伍石夫、; 《劳动诙人》〈马耶可夫斯基)。林焕平(1911一)左翼作家。广东台山县人。中学时代写了不少小说、诗歌,在台山县三家日报副刊发表。1930年1月从家乡到上海,入中; 一个热情、痛苦、坚强的灵魂一一白薇“传记。月舒荣作,载《新文学史料》19",左联词典 第103页; 左联词典 第257页; 左联词典 第592页,4,3651,ZLH-059__ZLH-083,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,白薇,林焕平,骨干成员,普通成员
ZLH-059,ZLH-084,强关联-组织隶属,"群、叶紫、田间、田牛、史征军、白薇、白曜、卢芳、冯润壕、冯铿、冯毅之、冯完章、冯契,边隆基、司徒懋数、讥马文森、台静农、师田手、朱镜我、朱正明、乔天华、伍石夫、",左联词典 第103页,4,3652,ZLH-059__ZLH-084,强关联-组织隶属,,,,白薇,陆万美,骨干成员,普通成员
ZLH-059,ZLH-091,强关联-组织隶属,冲、石灵、东平、叶灵凤、叶沉、叶以群、叶紫、田间、田牛、史征军、白薇、白曜、卢芳、冯润壕、冯铿、冯,左联词典 第103页,4,3653,ZLH-059__ZLH-091,强关联-组织隶属,,,,白薇,叶以群,骨干成员,普通成员
ZLH-059,ZLH-093,强关联-组织隶属,"牧风、日罗、史巴克、段一虹以及王亚平、袁勃、段一虹等,发表的作品有(关于新兴艺术的风格问题》(路一)、《文野统一论》(辛人)、《中国文坛的黑晚面》(路一-农)、",左联词典 第499页,4,3654,ZLH-059__ZLH-093,强关联-组织隶属,,,,白薇,王亚平,骨干成员,普通成员
ZLH-059,ZLH-096,待核-疑似误标,"作家如胡愈之、邹韬奋、杜重运、王统照、叶圣陶、郑振铎、杨杏佛、潘梓年、黎烈文、施蛟存、曹聚仁等,达数十人之多,可见其仇恨光明与进步的疯狂。《社会新闻》对左翼文化; 稿员“中有丁玲、方光焘、田汉、白薇、沈起予、张天翼、郑伯奇、鲁迅、适夷、谢冰苔、穆木天等左联盟员作家,还有冰心、王统照、王鲁彦、巴金、朱自清、老舍、; 。1935年暑期,洪深、老舍、王统照、王余杞、孟超等来到青岛,在《青岛民报》创办副刊",左联史 第201页; 左联史 第233页; 左联史 第526页; 左联史 第528页; 左联史 第578页,5,3655,ZLH-059__ZLH-096,强关联-亲属,强关联-组织隶属,"kinship_mismatch,list_like_evidence",原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。；上下文主要是长名单并列，可能不足以支持直接关系。,白薇,王统照,骨干成员,普通成员
ZLH-059,ZLH-097,强关联-组织隶属,"───2|左联概述西、王士钟、王西彦、王瑶、王若望、王玉堂(冈夫)、方光焘、方土人、方之中、方殴、方纪、尹庚、公木、甘迈、艾芜、石喝冲、石灵、东平、叶灵凤、叶沉; 、胡风、周立波、穆木天、杨骚、白薇等,又培养了一批思想活既、颇具才华的文学新人如冯铿、沙汀、艾莅、欧阳山、草明、李辉英、周文、柏山、东平、征农、荒煤、葛琴、徐盈",左联词典 第103页; 左联词典 第104页,4,3656,ZLH-059__ZLH-097,强关联-组织隶属,,,,白薇,王西彦,骨干成员,普通成员
ZLH-059,ZLH-098,强关联-组织隶属,"二八“战争期间,该会成员丁玲、白薇、何畏、陈望道、漆琪生等假座中社举行会议,决议援助神州国光社印刷所工人的姑工斗争及失业工人,慰劳前线将土等。5.丁玲、董曼尼等; 、丽尼、马子华、东平、方光焘、白薇、欧阳山、草明、徐步、田间、尧党(于伶)、聂绀弹、胡风、司徒慧敏、杨骚、周文、安娥、盛鹤、沈西苓、王余杞、叶紫、关露、尹庚、奚; 家就有方光焊、方土人、王任叔、白薇、丘东平、沙汀、艾芜、何家槐、李辉英、",左联史 第142页; 左联史 第285页; 左联史 第528页,4,3657,ZLH-059__ZLH-098,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,白薇,沈从文,骨干成员,相关人士
ZLH-059,ZLH-100,强关联-组织隶属,"群、叶紫、田间、田牛、史征军、白薇、白曜、卢芳、冯润壕、冯铿、冯毅之、冯完章、冯契,边隆基、司徒懋数、讥马文森、台静农、师田手、朱镜我、朱正明、乔天华、伍石夫、; 关刊。周起应编辑(最初2期由姚蓬子编3,光华书局发行,1932年6月10日在上海创刊,封面设计钱君甸。撰稿人有宋阳(瞿秋白)、鲁迅、茅盾、丁玲、蓬子、金丁、冰莹",左联词典 第103页; 左联词典 第483页,4,3658,ZLH-059__ZLH-100,强关联-组织隶属,,,,白薇,姚蓬子,骨干成员,普通成员
ZLH-059,ZLH-104,强关联-组织隶属,迈、艾芜、石喝冲、石灵、东平、叶灵凤、叶沉、叶以群、叶紫、田间、田牛、史征军、白薇、白曜、卢芳、冯润壕、冯铿、冯,左联词典 第103页,4,3659,ZLH-059__ZLH-104,强关联-组织隶属,,,,白薇,叶灵凤,骨干成员,相关人士
ZLH-059,ZLH-105,强关联-组织隶属,、金丁、冰莹、周起应(周扬)、白薇、洪深、张天鬟.许幸之、田汉、沈端先(夏衍)、陶晶孙、徐盈、方英、(钱枪邮)、森堡(任钧)、穆木天、适夷、华蒂(以群)、杨骚、,左联词典 第483页,4,3660,ZLH-059__ZLH-105,强关联-组织隶属,,,,白薇,沈起予,骨干成员,普通成员
